"filename","tc"
"16_ny_TC_E_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","17.369495"
"16_ny_TC_E_Thread_NonPersist_Reduction_IntType_CudaAtomic.cu
","3.365424"
"16_ny_TC_E_Thread_Persist_Reduction_IntType_Atomic.cu
","19.272026"
"16_ny_TC_E_Warp_NonPersist_BlockAdd_IntType_Atomic.cu
","2.324803"
"16_ny_TC_E_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.917162"
"16_ny_TC_E_Warp_Persist_Reduction_IntType_CudaAtomic.cu
","4.743409"
"16_ny_TC_E_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","19.252306"
"16_ny_TC_E_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","2.955077"
"16_ny_TC_E_Thread_Persist_BlockAdd_IntType_Atomic.cu
","19.248852"
"16_ny_TC_E_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.401161"
"16_ny_TC_E_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","9.479305"
"16_ny_TC_E_Thread_NonPersist_Reduction_IntType_Atomic.cu
","17.429717"
"16_ny_TC_E_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.307162"
"16_ny_TC_E_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","1.112758"
"16_ny_TC_E_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.008281"
"16_ny_TC_E_Block_NonPersist_Reduction_IntType_Atomic.cu
","0.244100"
"16_ny_TC_E_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.439816"
"16_ny_TC_E_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.376530"
"16_ny_TC_E_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.130164"
"16_ny_TC_E_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.852991"
"16_ny_TC_E_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","9.483632"
"16_ny_TC_E_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.237191"
"16_ny_TC_E_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.129634"
"16_ny_TC_E_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","3.990574"
"16_ny_TC_E_Warp_Persist_GlobalAdd_IntType_Atomic.cu
","5.034140"
"16_ny_TC_E_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","3.442924"
"16_ny_TC_V_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","2.115976"
"16_ny_TC_V_Block_Persist_GlobalAdd_IntType_Atomic.cu
","0.639912"
"16_ny_TC_V_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.029743"
"16_ny_TC_V_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","10.280516"
"16_ny_TC_V_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.022880"
"16_ny_TC_V_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.029573"
"16_ny_TC_V_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.029437"
"16_ny_TC_V_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.713661"
"16_ny_TC_V_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","6.236294"
"16_ny_TC_V_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","8.390557"
"16_ny_TC_V_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.367637"
"16_ny_TC_V_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","2.154305"
"16_ny_TC_V_Thread_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.231482"
"16_ny_TC_V_Thread_Persist_Reduction_IntType_Atomic.cu
","21.452974"
"16_ny_TC_V_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.655952"
"16_ny_TC_V_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.367622"
"16_ny_TC_V_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.229740"
"16_ny_TC_V_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.537199"
"16_ny_TC_V_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.644938"
"16_ny_TC_V_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.710940"
"16_ny_TC_V_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.029681"
"16_ny_TC_V_Block_NonPersist_Reduction_IntType_Atomic.cu
","0.540790"
"16_ny_TC_V_Thread_Persist_BlockAdd_IntType_Atomic.cu
","21.510542"
"16_ny_TC_V_Warp_NonPersist_Reduction_IntType_Atomic.cu
","5.485834"
"16_ny_TC_V_Warp_Persist_Reduction_IntType_CudaAtomic.cu
","6.236504"
"16_ny_TC_V_Warp_NonPersist_BlockAdd_IntType_Atomic.cu
","5.491998"
"16_ny_TC_V_Warp_Persist_Reduction_IntType_Atomic.cu
","6.766043"
"16_ny_TC_V_Warp_Persist_GlobalAdd_IntType_Atomic.cu
","2.281580"
"16_ny_TC_V_Thread_NonPersist_GlobalAdd_IntType_Atomic.cu
","2.433605"
"16_ny_TC_V_Thread_NonPersist_Reduction_IntType_CudaAtomic.cu
","8.482506"
"16_ny_TC_V_Block_Persist_Reduction_IntType_Atomic.cu
","0.722235"
"16_ny_TC_V_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","11.766595"
"16_ny_TC_V_Block_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.022703"
"16_ny_TC_V_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","23.540281"
"16_ny_TC_V_Thread_NonPersist_Reduction_IntType_Atomic.cu
","23.565010"
"16_ny_TC_V_Warp_Persist_BlockAdd_IntType_Atomic.cu
","6.762119"
