"filename","tc"
"co_3090TC_V_Block_Persist_Reduction_IntType_Atomic.cu
","0.388629"
"co_3090TC_V_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","1.066431"
"co_3090TC_V_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","0.106264"
"co_3090TC_V_Thread_NonPersist_Reduction_IntType_Atomic.cu
","0.120523"
"co_3090TC_V_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.303362"
"co_3090TC_V_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.320956"
"co_3090TC_V_Warp_Persist_Reduction_IntType_CudaAtomic.cu
","0.227201"
"co_3090TC_V_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.490122"
"co_3090TC_V_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.106350"
"co_3090TC_V_Thread_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.119826"
"co_3090TC_V_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.306032"
"co_3090TC_V_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.120049"
"co_3090TC_V_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.176459"
"co_3090TC_V_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.226800"
"co_3090TC_V_Warp_Persist_BlockAdd_IntType_Atomic.cu
","0.227001"
"co_3090TC_V_Block_Persist_GlobalAdd_IntType_Atomic.cu
","0.389006"
"co_3090TC_V_Thread_Persist_BlockAdd_IntType_Atomic.cu
","0.106105"
"co_3090TC_V_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.082103"
"co_3090TC_V_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.173332"
"co_3090TC_V_Thread_Persist_Reduction_IntType_Atomic.cu
","0.106667"
"co_3090TC_V_Thread_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.093753"
"co_3090TC_V_Warp_NonPersist_BlockAdd_IntType_Atomic.cu
","0.303785"
"co_3090TC_V_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.561227"
"co_3090TC_V_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.388589"
"co_3090TC_V_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.926651"
"co_3090TC_V_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.388248"
"co_3090TC_V_Warp_NonPersist_Reduction_IntType_Atomic.cu
","0.304915"
"2d_3090TC_E_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.365667"
"2d_3090TC_E_Warp_Persist_Reduction_IntType_CudaAtomic.cu
","4.839080"
"2d_3090TC_E_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","10.022986"
"2d_3090TC_E_Block_NonPersist_Reduction_IntType_Atomic.cu
","0.209804"
"2d_3090TC_E_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","4.702353"
"2d_3090TC_E_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","4.728986"
"2d_3090TC_E_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","1.165866"
"2d_3090TC_E_Thread_Persist_Reduction_IntType_Atomic.cu
","10.045951"
"2d_3090TC_E_Warp_Persist_BlockAdd_IntType_Atomic.cu
","4.734269"
"2d_3090TC_E_Block_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.096544"
"2d_3090TC_E_Block_Persist_GlobalAdd_IntType_Atomic.cu
","0.393413"
"2d_3090TC_E_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","10.024689"
"2d_3090TC_E_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","2.928222"
"2d_3090TC_E_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","9.908166"
