filename,mis
16_2d_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu,0.059610
16_2d_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_CudaAtomic_Warp.cu,0.009393
16_2d_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_CudaAtomic_Warp.cu,0.003552
16_2d_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_Atomic_Warp.cu,1.243754
16_2d_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu,0.039587
16_2d_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_Atomic_Block.cu,0.090450
16_2d_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_CudaAtomic_Warp.cu,0.004846
16_2d_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_CudaAtomic_Warp.cu,0.003554
16_2d_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_Atomic_Thread.cu,2.276050
16_2d_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_Atomic_Warp.cu,1.178680
16_2d_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_CudaAtomic_Block.cu,0.004848
16_2d_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_Atomic_Thread.cu,1.774008
16_2d_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_CudaAtomic_Thread.cu,0.034450
16_2d_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_Atomic_Warp.cu,0.764218
16_2d_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_Atomic_Thread.cu,3.390136
16_2d_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_Atomic_Warp.cu,0.733965
16_2d_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_Atomic_Block.cu,0.136662
16_2d_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Block.cu,0.004976
16_2d_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_Atomic_Block.cu,0.138726
16_2d_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_Atomic_Block.cu,0.095035
16_2d_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_CudaAtomic_Thread.cu,0.033529
16_2d_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Warp.cu,0.005167
16_2d_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu,0.045443
16_2d_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_Atomic_Thread.cu,2.277287
16_2d_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_CudaAtomic_Block.cu,0.003434
16_2d_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_CudaAtomic_Block.cu,0.003332
16_co_MIS_CUDA_E_Data_push_NonDeterm_IntType_Persist_Atomic_Thread.cu,4.041816
16_co_MIS_CUDA_E_Data_push_Determ_IntType_NonPersist_Atomic_Thread.cu,4.230224
16_co_MIS_CUDA_E_Data_push_NonDeterm_IntType_NonPersist_Atomic_Thread.cu,4.570748
16_co_MIS_CUDA_E_Data_push_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu,0.066498
16_co_MIS_CUDA_E_Data_push_Determ_IntType_Persist_CudaAtomic_Thread.cu,0.060409
16_co_MIS_CUDA_E_Data_push_Determ_IntType_NonPersist_CudaAtomic_Thread.cu,0.060533
16_co_MIS_CUDA_E_Data_push_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu,0.063117
16_co_MIS_CUDA_E_Data_push_Determ_IntType_Persist_Atomic_Thread.cu,3.576291
16_co_MIS_CUDA_E_Topo_push_NonDeterm_IntType_NonPersist_Atomic_Thread.cu,1.431322
16_co_MIS_CUDA_E_Topo_push_Determ_IntType_Persist_CudaAtomic_Thread.cu,0.002710
16_co_MIS_CUDA_E_Topo_push_Determ_IntType_NonPersist_Atomic_Thread.cu,1.324736
16_co_MIS_CUDA_E_Topo_push_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu,0.002955
16_co_MIS_CUDA_E_Topo_push_Determ_IntType_Persist_Atomic_Thread.cu,1.641355
16_co_MIS_CUDA_E_Topo_push_Determ_IntType_NonPersist_CudaAtomic_Thread.cu,0.002711
16_co_MIS_CUDA_E_Topo_push_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu,0.003214
16_co_MIS_CUDA_E_Topo_push_NonDeterm_IntType_Persist_Atomic_Thread.cu,1.840716
16_co_MIS_CUDA_V_Data_Push_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu,0.340462
16_co_MIS_CUDA_V_Data_Push_NonDeterm_IntType_NonPersist_Atomic_Warp.cu,18.763974
16_co_MIS_CUDA_V_Data_Push_Determ_IntType_Persist_CudaAtomic_Warp.cu,0.125745
16_co_MIS_CUDA_V_Data_Push_NonDeterm_IntType_Persist_Atomic_Block.cu,3.389823
16_co_MIS_CUDA_V_Data_Push_NonDeterm_IntType_NonPersist_Atomic_Thread.cu,30.521980
16_co_MIS_CUDA_V_Data_Push_Determ_IntType_NonPersist_CudaAtomic_Block.cu,0.122566
16_co_MIS_CUDA_V_Data_Push_Determ_IntType_NonPersist_CudaAtomic_Warp.cu,0.126405
16_co_MIS_CUDA_V_Data_Push_NonDeterm_IntType_Persist_CudaAtomic_Block.cu,0.113221
16_co_MIS_CUDA_V_Data_Push_Determ_IntType_Persist_CudaAtomic_Block.cu,0.117205
16_co_MIS_CUDA_V_Data_Push_Determ_IntType_NonPersist_CudaAtomic_Thread.cu,0.312781
