"filename","bfs"
"omp_32_soc_BFS_OMP_E_Topo_IntType_ReadWrite_NonDeterm_Default_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.061183"
"omp_32_soc_BFS_OMP_E_Topo_IntType_ReadWrite_NonDeterm_Dynamic_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.062499"
"omp_32_soc_BFS_OMP_E_Topo_IntType_ReadModifyWrite_NonDeterm_Default_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.061755"
"omp_32_soc_BFS_OMP_V_Data_Push_IntType_ReadModifyWrite_Determ_Dynamic_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_Dup.cpp
","0.063175"
"omp_32_soc_BFS_OMP_V_Data_Push_IntType_ReadModifyWrite_Determ_Default_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_NonDup.cpp
","0.065495"
"omp_32_soc_BFS_OMP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_Dynamic_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_NonDup.cpp
","0.140997"
"omp_32_soc_BFS_OMP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_Default_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_Dup.cpp
","0.159456"
"omp_32_soc_BFS_OMP_V_Data_Push_IntType_ReadWrite_NonDeterm_Default_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_NonDup.cpp
","0.095223"
"omp_32_soc_BFS_OMP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_Default_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_NonDup.cpp
","0.139649"
"omp_32_soc_BFS_OMP_V_Data_Push_IntType_ReadWrite_NonDeterm_Default_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_Dup.cpp
","0.106652"
"omp_32_soc_BFS_OMP_V_Data_Push_IntType_ReadModifyWrite_Determ_Default_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_Dup.cpp
","0.064130"
"omp_32_soc_BFS_OMP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_Dynamic_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_Dup.cpp
","0.158249"
"omp_32_soc_BFS_OMP_V_Data_Push_IntType_ReadModifyWrite_Determ_Dynamic_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_NonDup.cpp
","0.065475"
"omp_32_soc_BFS_OMP_V_Data_Push_IntType_ReadWrite_NonDeterm_Dynamic_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_Dup.cpp
","0.106671"
"omp_32_soc_BFS_OMP_V_Data_Push_IntType_ReadWrite_NonDeterm_Dynamic_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_NonDup.cpp
","0.094855"
"omp_32_soc_BFS_OMP_V_Data_Pull_IntType_Determ_Dynamic_NoFieldBug_Atomic_NoBoundsBug2_NoRangeBug.cpp
","0.030553"
"omp_32_soc_BFS_OMP_V_Data_Pull_IntType_Determ_Default_NoFieldBug_Atomic_NoBoundsBug2_NoRangeBug.cpp
","0.030594"
"omp_32_soc_BFS_OMP_V_Data_Pull_IntType_NonDeterm_Dynamic_NoFieldBug_Atomic_NoBoundsBug2_NoRangeBug.cpp
","0.037673"
"omp_32_soc_BFS_OMP_V_Data_Pull_IntType_NonDeterm_Default_NoFieldBug_Atomic_NoBoundsBug2_NoRangeBug.cpp
","0.037715"
"omp_32_soc_BFS_OMP_V_Topo_Push_IntType_NoRangeBug_ReadModifyWrite_Default_NoBoundsBug_Atomic_NonDeterm.cpp
","0.078945"
"omp_32_soc_BFS_OMP_V_Topo_Push_IntType_NoRangeBug_ReadWrite_Default_NoBoundsBug_Atomic_Determ.cpp
","0.270222"
"omp_32_soc_BFS_OMP_V_Topo_Push_IntType_NoRangeBug_ReadWrite_Default_NoBoundsBug_Atomic_NonDeterm.cpp
","0.079262"
"omp_32_soc_BFS_OMP_V_Topo_Push_IntType_NoRangeBug_ReadModifyWrite_Dynamic_NoBoundsBug_Atomic_Determ.cpp
","0.271035"
"omp_32_soc_BFS_OMP_V_Topo_Push_IntType_NoRangeBug_ReadWrite_Dynamic_NoBoundsBug_Atomic_Determ.cpp
","0.267689"
"omp_32_soc_BFS_OMP_V_Topo_Push_IntType_NoRangeBug_ReadWrite_Dynamic_NoBoundsBug_Atomic_NonDeterm.cpp
","0.078819"
"omp_32_soc_BFS_OMP_V_Topo_Push_IntType_NoRangeBug_ReadModifyWrite_Dynamic_NoBoundsBug_Atomic_NonDeterm.cpp
","0.078206"
"omp_32_soc_BFS_OMP_V_Topo_Push_IntType_NoRangeBug_ReadModifyWrite_Default_NoBoundsBug_Atomic_Determ.cpp
","0.267728"
"omp_32_soc_BFS_OMP_V_Topo_Pull_IntType_NoRangeBug_Default_NoBoundsBug_Atomic_NonDeterm.cpp
","0.073430"
"omp_32_soc_BFS_OMP_V_Topo_Pull_IntType_NoRangeBug_Dynamic_NoBoundsBug_Atomic_Determ.cpp
","0.029443"
"omp_32_soc_BFS_OMP_V_Topo_Pull_IntType_NoRangeBug_Dynamic_NoBoundsBug_Atomic_NonDeterm.cpp
","0.073742"
"omp_32_soc_BFS_OMP_V_Topo_Pull_IntType_NoRangeBug_Default_NoBoundsBug_Atomic_Determ.cpp
","0.029967"
